S Channel 2;   4:36:33 PM 1/16/2018
S DAQ: PCI-6221; 16 bits; Max ADC Rate 250kHz, Max ETS 20MHz
S Sampling: Eff. Rate 250kHz;  ADC Rate 250kHz; Frames 1; Samples 2500
S Trigger Delays: Ch1 0.0000S, Ch2 0.0000S; Sweeps averaged: 11
S Voltage Offsets: Ch1 0.000V, Ch2 0.000V
S Voltage Resolution: Ch1 6.4uV, Ch2 6.4uV
S Time (ms)         	Amplitude (V)       	sig Amplitude (V)   
8.160000            	0.005146590         	0.0000444           
8.164000            	0.007057786         	0.0000323           
8.168000            	0.008576132         	0.0000566           
8.172000            	0.009575106         	0.0000286           
8.176000            	0.009861413         	0.0000396           
8.180000            	0.009346062         	0.0000321           
8.184000            	0.008139655         	0.0000313           
8.188000            	0.006425680         	0.0000865           
8.192000            	0.004497522         	0.0000416           
8.196000            	0.002664293         	0.0000433           
8.200000            	0.001144826         	0.0000624           
8.204000            	0.0002658622        	0.000102            
8.208000            	-0.00006602900      	0.0000609           
8.212000            	0.0003918450        	0.0000844           
8.216000            	0.001554809         	0.0000357           
8.220000            	0.003235051         	0.0000645           
8.224000            	0.005042177         	0.0000492           
8.228000            	0.006916985         	0.0000465           
8.232000            	0.008448808         	0.0000293           
8.236000            	0.009524154         	0.0000727           
8.240000            	0.009669935         	0.0000409           
8.244000            	0.009177653         	0.0000697           
8.248000            	0.008119313         	0.0000581           
8.252000            	0.006498078         	0.0000328           
8.256000            	0.004542292         	0.0000252           
8.260000            	0.002793354         	0.0000382           
8.264000            	0.001220346         	0.0000330           
8.268000            	0.0002410332        	0.0000389           
8.272000            	-0.0001026961       	0.0000451           
8.276000            	0.0003941898        	0.0000666           
8.280000            	0.001515541         	0.0000268           
8.284000            	0.003087365         	0.0000523           
8.288000            	0.004936939         	0.0000594           
8.292000            	0.006824446         	0.0000405           
8.296000            	0.008240286         	0.0000435           
8.300000            	0.009269038         	0.0000326           
8.304000            	0.009645759         	0.0000423           
8.308000            	0.009126994         	0.0000421           
8.312000            	0.008084348         	0.0000408           
8.316000            	0.006456005         	0.0000474           
8.320000            	0.004773258         	0.0000558           
8.324000            	0.002813445         	0.0000304           
8.328000            	0.001429112         	0.0000537           
8.332000            	0.0003721865        	0.0000615           
8.336000            	0.00003010695       	0.0000449           
8.340000            	0.0004310681        	0.0000382           
8.344000            	0.001491714         	0.0000411           
8.348000            	0.002987387         	0.0000256           
8.352000            	0.004869601         	0.0000163           
8.356000            	0.006625270         	0.0000360           
8.360000            	0.008202557         	0.0000786           
8.364000            	0.009120349         	0.0000181           
8.368000            	0.009486142         	0.0000585           
8.372000            	0.009139957         	0.0000307           
8.376000            	0.008102471         	0.0000578           
8.380000            	0.006600319         	0.0000702           
8.384000            	0.004780608         	0.0000507           
8.388000            	0.003029699         	0.0000474           
8.392000            	0.001444443         	0.0000494           
8.396000            	0.0005455466        	0.0000513           
8.400000            	0.00009970609       	0.0000358           
8.404000            	0.0004526128        	0.0000416           
8.408000            	0.001443366         	0.0000667           
8.412000            	0.003010164         	0.0000330           
8.416000            	0.004759040         	0.0000606           
8.420000            	0.006501094         	0.0000582           
8.424000            	0.007943223         	0.0000280           
8.428000            	0.009031510         	0.0000307           
8.432000            	0.009342761         	0.0000417           
8.436000            	0.008997082         	0.0000712           
8.440000            	0.008090917         	0.0000477           
8.444000            	0.006683539         	0.0000784           
8.448000            	0.004902834         	0.0000335           
8.452000            	0.003108947         	0.0000546           
8.456000            	0.001646229         	0.0000577           
8.460000            	0.0006835340        	0.0000595           
8.464000            	0.0002389256        	0.0000539           
8.468000            	0.0004516098        	0.0000371           
8.472000            	0.001510193         	0.0000318           
8.476000            	0.002920197         	0.0000192           
8.480000            	0.004614805         	0.0000713           
8.484000            	0.006459661         	0.0000330           
8.488000            	0.007849414         	0.0000542           
8.492000            	0.008914088         	0.0000529           
8.496000            	0.009263761         	0.0000695           
8.500000            	0.008996899         	0.0000378           
8.504000            	0.008115688         	0.0000749           
8.508000            	0.006741713         	0.0000353           
8.512000            	0.005031631         	0.0000416           
8.516000            	0.003290743         	0.0000786           
8.520000            	0.001764052         	0.0000641           
8.524000            	0.0007242515        	0.0000789           
8.528000            	0.0004071469        	0.0000538           
8.532000            	0.0005998102        	0.0000590           
8.536000            	0.001523400         	0.0000489           
8.540000            	0.002880704         	0.0000542           
8.544000            	0.004592176         	0.0000246           
8.548000            	0.006189428         	0.0000348           
8.552000            	0.007718970         	0.0000515           
8.556000            	0.008707139         	0.0000340           
8.560000            	0.009092288         	0.0000281           
8.564000            	0.009003440         	0.0000540           
8.568000            	0.008095398         	0.0000251           
8.572000            	0.006772032         	0.0000264           
8.576000            	0.005004356         	0.0000744           
8.580000            	0.003384191         	0.0000289           
8.584000            	0.001886045         	0.0000878           
8.588000            	0.0009760236        	0.0000303           
8.592000            	0.0004652694        	0.0000482           
8.596000            	0.0006603771        	0.0000231           
8.600000            	0.001510643         	0.0000422           
8.604000            	0.002844611         	0.0000386           
8.608000            	0.004544330         	0.0000236           
8.612000            	0.006081867         	0.0000627           
8.616000            	0.007545143         	0.0000587           
8.620000            	0.008593562         	0.000113            
8.624000            	0.009133033         	0.0000348           
8.628000            	0.008934256         	0.000132            
8.632000            	0.008157452         	0.0000451           
8.636000            	0.006722190         	0.0000497           
8.640000            	0.005178174         	0.0000628           
8.644000            	0.003481280         	0.0000651           
8.648000            	0.002056640         	0.0000588           
8.652000            	0.001016740         	0.0000349           
8.656000            	0.0005723914        	0.0000491           
8.660000            	0.0006892753        	0.0000474           
8.664000            	0.001414136         	0.0000929           
8.668000            	0.002829622         	0.0000290           
8.672000            	0.004351113         	0.000103            
8.676000            	0.006027917         	0.0000350           
8.680000            	0.007401710         	0.0000471           
8.684000            	0.008507404         	0.0000335           
8.688000            	0.008985674         	0.0000875           
8.692000            	0.008855933         	0.0000470           
8.696000            	0.008039937         	0.0000499           
8.700000            	0.006747225         	0.0000490           
8.704000            	0.005248485         	0.0000283           
8.708000            	0.003648409         	0.0000732           
8.712000            	0.002199160         	0.0000261           
8.716000            	0.001102102         	0.0000351           
8.720000            	0.0007144650        	0.0000408           
8.724000            	0.0007457470        	0.0000287           
8.728000            	0.001584646         	0.0000418           
8.732000            	0.002792845         	0.0000385           
8.736000            	0.004313667         	0.0000603           
8.740000            	0.005937481         	0.0000330           
8.744000            	0.007300129         	0.0000581           
8.748000            	0.008459117         	0.0000674           
8.752000            	0.008955621         	0.0000574           
8.756000            	0.008725076         	0.0000431           
8.760000            	0.008055457         	0.0000396           
8.764000            	0.006834703         	0.0000274           
8.768000            	0.005302888         	0.0000409           
8.772000            	0.003708469         	0.0000303           
8.776000            	0.002285163         	0.0000398           
8.780000            	0.001278971         	0.0000744           
8.784000            	0.0007657811        	0.0000643           
8.788000            	0.0008003570        	0.0000827           
8.792000            	0.001485316         	0.0000265           
8.796000            	0.002688141         	0.0000553           
8.800000            	0.004225007         	0.0000363           
8.804000            	0.005776533         	0.0000791           
8.808000            	0.007121329         	0.0000261           
8.812000            	0.008288775         	0.0000513           
8.816000            	0.008776826         	0.0000250           
8.820000            	0.008770910         	0.0000552           
8.824000            	0.007942798         	0.0000744           
8.828000            	0.006898875         	0.0000375           
8.832000            	0.005412648         	0.0000294           
8.836000            	0.003930543         	0.0000225           
8.840000            	0.002442957         	0.0000484           
8.844000            	0.001405652         	0.0000426           
8.848000            	0.0009077425        	0.0000546           
8.852000            	0.0009342487        	0.0000266           
8.856000            	0.001594096         	0.0000473           
8.860000            	0.002705683         	0.0000403           
8.864000            	0.004132343         	0.0000547           
8.868000            	0.005591144         	0.0000421           
8.872000            	0.007140525         	0.0000570           
8.876000            	0.008104991         	0.0000587           
8.880000            	0.008713712         	0.0000716           
8.884000            	0.008532027         	0.0000590           
8.888000            	0.008038505         	0.0000453           
8.892000            	0.006906706         	0.0000401           
8.896000            	0.005493804         	0.0000307           
8.900000            	0.004023463         	0.0000482           
8.904000            	0.002544859         	0.0000573           
8.908000            	0.001489340         	0.0000610           
8.912000            	0.0009808082        	0.0000951           
8.916000            	0.0009782097        	0.0000432           
8.920000            	0.001568291         	0.0000482           
8.924000            	0.002749324         	0.0000351           
8.928000            	0.004040695         	0.0000693           
8.932000            	0.005573396         	0.0000301           
8.936000            	0.006870691         	0.0000724           
8.940000            	0.008017772         	0.0000322           
8.944000            	0.008575805         	0.0000382           
8.948000            	0.008538070         	0.000103            
8.952000            	0.007996716         	0.0000375           
8.956000            	0.006981781         	0.0000239           
8.960000            	0.005511893         	0.0000349           
8.964000            	0.004025738         	0.0000287           
8.968000            	0.002653183         	0.0000601           
8.972000            	0.001637534         	0.0000531           
8.976000            	0.001047512         	0.0000404           
8.980000            	0.001068121         	0.0000314           
8.984000            	0.001640361         	0.0000562           
8.988000            	0.002705909         	0.0000677           
8.992000            	0.003991393         	0.0000677           
8.996000            	0.005457860         	0.000105            
9.000000            	0.006848129         	0.0000530           
9.004000            	0.007909069         	0.0000766           
9.008000            	0.008515480         	0.0000547           
9.012000            	0.008523564         	0.0000288           
9.016000            	0.007982548         	0.0000316           
9.020000            	0.006922581         	0.0000368           
9.024000            	0.005632399         	0.0000547           
9.028000            	0.004058720         	0.0000375           
9.032000            	0.002753037         	0.0000438           
9.036000            	0.001740532         	0.0000648           
9.040000            	0.001271584         	0.0000513           
9.044000            	0.001136235         	0.0000474           
9.048000            	0.001667772         	0.0000378           
9.052000            	0.002614253         	0.0000453           
9.056000            	0.003874555         	0.0000250           
9.060000            	0.005345343         	0.0000344           
9.064000            	0.006769634         	0.0000516           
9.068000            	0.007807732         	0.0000431           
9.072000            	0.008288123         	0.0000542           
9.076000            	0.008437418         	0.0000528           
9.080000            	0.007900974         	0.0000484           
9.084000            	0.006965525         	0.0000572           
9.088000            	0.005564481         	0.0000593           
9.092000            	0.004242925         	0.0000411           
9.096000            	0.002900518         	0.0000763           
9.100000            	0.001954424         	0.0000368           
9.104000            	0.001271532         	0.0000579           
9.108000            	0.001259197         	0.0000429           
9.112000            	0.001615495         	0.0000492           
9.116000            	0.002558486         	0.0000314           
9.120000            	0.003865988         	0.0000447           
9.124000            	0.005330344         	0.0000666           
9.128000            	0.006674101         	0.0000423           
9.132000            	0.007638194         	0.0000725           
9.136000            	0.008335514         	0.0000317           
9.140000            	0.008400001         	0.0000520           
9.144000            	0.007829019         	0.0000763           
9.148000            	0.006969998         	0.0000351           
9.152000            	0.005764723         	0.0000449           
9.156000            	0.004293426         	0.0000532           
9.160000            	0.002968145         	0.000120            
9.164000            	0.002013904         	0.0000591           
9.168000            	0.001477838         	0.0000420           
9.172000            	0.001260324         	0.0000146           
9.176000            	0.001712374         	0.0000245           
9.180000            	0.002546071         	0.0000478           
9.184000            	0.003945280         	0.0000327           
9.188000            	0.005246968         	0.0000562           
9.192000            	0.006572773         	0.0000433           
9.196000            	0.007567255         	0.0000487           
9.200000            	0.008185432         	0.0000384           
9.204000            	0.008283590         	0.0000415           
9.208000            	0.007905043         	0.0000588           
9.212000            	0.006988879         	0.0000423           
9.216000            	0.005840149         	0.0000531           
9.220000            	0.004460039         	0.0000628           
9.224000            	0.003185245         	0.0000445           
9.228000            	0.002193240         	0.0000584           
9.232000            	0.001484619         	0.0000399           
9.236000            	0.001343730         	0.0000478           
9.240000            	0.001700233         	0.0000347           
9.244000            	0.002651916         	0.0000621           
9.248000            	0.003805415         	0.0000495           
9.252000            	0.005143864         	0.0000640           
9.256000            	0.006350150         	0.0000513           
9.260000            	0.007446638         	0.0000654           
9.264000            	0.008041073         	0.0000574           
9.268000            	0.008159210         	0.0000774           
9.272000            	0.007809210         	0.0000270           
9.276000            	0.007036980         	0.0000362           
9.280000            	0.005819650         	0.0000714           
9.284000            	0.004490783         	0.0000148           
9.288000            	0.003232007         	0.0000440           
9.292000            	0.002137061         	0.0000428           
9.296000            	0.001613475         	0.0000600           
9.300000            	0.001412776         	0.0000586           
9.304000            	0.001806557         	0.0000386           
9.308000            	0.002589970         	0.0000338           
9.312000            	0.003749926         	0.0000209           
9.316000            	0.005082516         	0.0000413           
9.320000            	0.006252090         	0.0000476           
9.324000            	0.007306757         	0.0000410           
9.328000            	0.007950009         	0.0000735           
9.332000            	0.008180448         	0.0000381           
9.336000            	0.007787371         	0.0000453           
9.340000            	0.006995480         	0.0000529           
9.344000            	0.005849184         	0.0000758           
9.348000            	0.004543524         	0.0000553           
9.352000            	0.003315250         	0.0000615           
9.356000            	0.002278511         	0.0000309           
9.360000            	0.001633361         	0.0000660           
9.364000            	0.001566117         	0.000103            
9.368000            	0.001826729         	0.0000221           
9.372000            	0.002541609         	0.0000836           
9.376000            	0.003711153         	0.0000626           
9.380000            	0.004888909         	0.0000695           
9.384000            	0.006197946         	0.0000643           
9.388000            	0.007247995         	0.0000701           
9.392000            	0.007869317         	0.0000696           
9.396000            	0.008183338         	0.0000322           
9.400000            	0.007753008         	0.0000515           
9.404000            	0.006990020         	0.0000512           
9.408000            	0.005861395         	0.0000540           
9.412000            	0.004692899         	0.0000383           
9.416000            	0.003457687         	0.0000671           
9.420000            	0.002435500         	0.0000633           
9.424000            	0.001730520         	0.0000445           
9.428000            	0.001494383         	0.0000653           
9.432000            	0.001894744         	0.0000568           
9.436000            	0.002510678         	0.0000290           
9.440000            	0.003629986         	0.0000549           
9.444000            	0.004810426         	0.0000649           
9.448000            	0.006055440         	0.0000318           
9.452000            	0.007114775         	0.000124            
9.456000            	0.007900707         	0.0000530           
9.460000            	0.007943321         	0.0000677           
9.464000            	0.007723275         	0.0000217           
9.468000            	0.006976348         	0.0000317           
9.472000            	0.005936916         	0.0000347           
9.476000            	0.004812567         	0.0000715           
9.480000            	0.003551401         	0.0000443           
9.484000            	0.002563394         	0.0000604           
9.488000            	0.001788257         	0.0000689           
9.492000            	0.001750734         	0.0000321           
9.496000            	0.001840668         	0.0000537           
9.500000            	0.002613201         	0.0000566           
9.504000            	0.003597418         	0.0000634           
9.508000            	0.004900216         	0.0000304           
9.512000            	0.006010621         	0.0000213           
9.516000            	0.007092611         	0.0000514           
9.520000            	0.007707463         	0.0000415           
9.524000            	0.007952875         	0.0000274           
9.528000            	0.007700072         	0.0000373           
9.532000            	0.006973292         	0.000104            
9.536000            	0.006052941         	0.0000360           
9.540000            	0.004786822         	0.0000656           
9.544000            	0.003675056         	0.0000244           
9.548000            	0.002497163         	0.0000706           
9.552000            	0.001904902         	0.0000268           
9.556000            	0.001610866         	0.0000671           
9.560000            	0.001903155         	0.0000321           
9.564000            	0.002490268         	0.0000280           
9.568000            	0.003639198         	0.0000366           
9.572000            	0.004755641         	0.0000320           
9.576000            	0.005930938         	0.0000915           
9.580000            	0.006952191         	0.0000681           
9.584000            	0.007657675         	0.0000746           
9.588000            	0.007874444         	0.0000261           
9.592000            	0.007662132         	0.0000385           
9.596000            	0.007043040         	0.0000337           
9.600000            	0.006085249         	0.0000422           
9.604000            	0.004868152         	0.0000454           
9.608000            	0.003691427         	0.0000407           
9.612000            	0.002701107         	0.0000467           
9.616000            	0.001993456         	0.0000519           
9.620000            	0.001748950         	0.0000812           
9.624000            	0.001968019         	0.0000446           
9.628000            	0.002566371         	0.0000314           
9.632000            	0.003481690         	0.0000356           
9.636000            	0.004780688         	0.0000892           
9.640000            	0.005789150         	0.0000266           
9.644000            	0.006814664         	0.0000576           
9.648000            	0.007509659         	0.0000391           
9.652000            	0.007747931         	0.0000326           
9.656000            	0.007531416         	0.000104            
9.660000            	0.007107249         	0.0000524           
9.664000            	0.006079196         	0.0000330           
9.668000            	0.004983257         	0.0000367           
9.672000            	0.003712080         	0.0000627           
9.676000            	0.002835538         	0.0000402           
9.680000            	0.002129117         	0.0000611           
9.684000            	0.001773629         	0.0000303           
9.688000            	0.001959318         	0.0000266           
9.692000            	0.002546377         	0.0000358           
9.696000            	0.003523787         	0.0000487           
9.700000            	0.004566536         	0.0000508           
9.704000            	0.005769902         	0.0000474           
9.708000            	0.006685480         	0.0000531           
9.712000            	0.007468638         	0.0000321           
9.716000            	0.007782935         	0.0000496           
9.720000            	0.007647096         	0.0000515           
9.724000            	0.006996928         	0.0000386           
9.728000            	0.006148117         	0.0000228           
9.732000            	0.005032377         	0.0000674           
9.736000            	0.003758807         	0.0000507           
9.740000            	0.002861633         	0.0000397           
9.744000            	0.002216817         	0.0000429           
9.748000            	0.001908527         	0.0000521           
9.752000            	0.002023372         	0.0000300           
9.756000            	0.002635517         	0.0000365           
9.760000            	0.003496339         	0.0000304           
9.764000            	0.004571816         	0.0000199           
9.768000            	0.005601804         	0.0000559           
9.772000            	0.006716241         	0.0000468           
9.776000            	0.007376041         	0.0000439           
9.780000            	0.007641715         	0.0000605           
9.784000            	0.007568638         	0.0000304           
9.788000            	0.007009882         	0.0000510           
9.792000            	0.006115170         	0.0000391           
9.796000            	0.005023710         	0.0000522           
9.800000            	0.003924713         	0.0000431           
9.804000            	0.003051202         	0.0000460           
9.808000            	0.002260552         	0.0000276           
9.812000            	0.002044571         	0.0000506           
9.816000            	0.002053909         	0.0000355           
9.820000            	0.002537818         	0.0000268           
9.824000            	0.003411592         	0.0000571           
9.828000            	0.004509985         	0.0000648           
9.832000            	0.005597968         	0.0000629           
9.836000            	0.006559982         	0.0000367           
9.840000            	0.007280838         	0.0000558           
9.844000            	0.007611626         	0.0000507           
9.848000            	0.007508336         	0.0000420           
9.852000            	0.006935191         	0.0000965           
9.856000            	0.006162838         	0.0000568           
9.860000            	0.005054910         	0.0000602           
9.864000            	0.004118083         	0.0000158           
9.868000            	0.003005276         	0.0000659           
9.872000            	0.002403946         	0.0000373           
9.876000            	0.001960229         	0.0000272           
9.880000            	0.002145369         	0.0000251           
9.884000            	0.002547532         	0.0000558           
9.888000            	0.003477567         	0.0000534           
9.892000            	0.004476526         	0.0000400           
9.896000            	0.005557389         	0.0000686           
9.900000            	0.006527421         	0.0000398           
9.904000            	0.007198601         	0.0000911           
9.908000            	0.007573266         	0.0000359           
9.912000            	0.007467511         	0.0000502           
9.916000            	0.006997081         	0.0000389           
9.920000            	0.006157334         	0.0000463           
9.924000            	0.005184059         	0.0000402           
9.928000            	0.004115657         	0.0000201           
9.932000            	0.003194282         	0.0000520           
9.936000            	0.002431728         	0.0000491           
9.940000            	0.002081964         	0.0000265           
9.944000            	0.002141736         	0.0000432           
9.948000            	0.002518078         	0.0000320           
9.952000            	0.003491292         	0.0000506           
9.956000            	0.004469315         	0.0000681           
9.960000            	0.005406652         	0.0000238           
9.964000            	0.006325900         	0.0000639           
9.968000            	0.007172087         	0.0000305           
9.972000            	0.007477359         	0.0000504           
9.976000            	0.007369179         	0.0000861           
9.980000            	0.006962217         	0.0000335           
9.984000            	0.006196475         	0.0000554           
9.988000            	0.005239363         	0.0000327           
9.992000            	0.004155135         	0.0000634           
9.996000            	0.003170555         	0.0000265           
