S Channel 2;   4:29:28 PM 1/16/2018
S DAQ: PCI-6221; 16 bits; Max ADC Rate 250kHz, Max ETS 20MHz
S Sampling: Eff. Rate 1.25MHz;  ADC Rate 250kHz; Frames 5; Samples 2500
S Trigger Delays: Ch1 0.0000S, Ch2 0.0000S; Sweeps averaged: 11
S Voltage Offsets: Ch1 0.000V, Ch2 0.000V
S Voltage Resolution: Ch1 6.4uV, Ch2 6.4uV
S Time (ms)         	Amplitude (V)       	sig Amplitude (V)   
0.537600            	0.02029512          	0.0000369           
0.538400            	0.01965915          	0.0000307           
0.539200            	0.01897745          	0.0000606           
0.540000            	0.01815180          	0.0000347           
0.540800            	0.01726501          	0.0000286           
0.541600            	0.01630713          	0.0000483           
0.542400            	0.01528948          	0.0000520           
0.543200            	0.01405142          	0.0000449           
0.544000            	0.01299917          	0.0000474           
0.544800            	0.01178903          	0.0000400           
0.545600            	0.01047503          	0.0000578           
0.546400            	0.009341472         	0.0000476           
0.547200            	0.008011385         	0.0000328           
0.548000            	0.006621881         	0.0000269           
0.548800            	0.005247544         	0.0000672           
0.549600            	0.004013407         	0.0000660           
0.550400            	0.002714539         	0.0000924           
0.551200            	0.001425486         	0.0000482           
0.552000            	0.00006221047       	0.0000535           
0.552800            	-0.001091995        	0.0000310           
0.553600            	-0.002334144        	0.0000515           
0.554400            	-0.003413334        	0.0000316           
0.555200            	-0.004458752        	0.0000240           
0.556000            	-0.005467981        	0.0000441           
0.556800            	-0.006563908        	0.0000374           
0.557600            	-0.007380913        	0.0000191           
0.558400            	-0.008232115        	0.0000383           
0.559200            	-0.008918317        	0.0000350           
0.560000            	-0.009549393        	0.0000343           
0.560800            	-0.01004182         	0.0000408           
0.561600            	-0.01059824         	0.0000587           
0.562400            	-0.01094725         	0.000108            
0.563200            	-0.01121423         	0.0000407           
0.564000            	-0.01135268         	0.0000242           
0.564800            	-0.01144340         	0.0000478           
0.565600            	-0.01143665         	0.0000339           
0.566400            	-0.01134271         	0.0000380           
0.567200            	-0.01116506         	0.000116            
0.568000            	-0.01086026         	0.0000411           
0.568800            	-0.01037487         	0.0000413           
0.569600            	-0.009900955        	0.0000332           
0.570400            	-0.009247054        	0.0000298           
0.571200            	-0.008698953        	0.0000335           
0.572000            	-0.007914702        	0.0000317           
0.572800            	-0.007066069        	0.0000182           
0.573600            	-0.006322883        	0.0000414           
0.574400            	-0.005323037        	0.0000131           
0.575200            	-0.004246424        	0.0000627           
0.576000            	-0.003173170        	0.0000223           
0.576800            	-0.002101395        	0.0000267           
0.577600            	-0.0009864608       	0.0000311           
0.578400            	0.0001311617        	0.0000534           
0.579200            	0.001443159         	0.0000401           
0.580000            	0.002576762         	0.0000550           
0.580800            	0.003717944         	0.0000246           
0.581600            	0.004864690         	0.0000354           
0.582400            	0.006141450         	0.0000356           
0.583200            	0.007355198         	0.0000310           
0.584000            	0.008525493         	0.0000662           
0.584800            	0.009686566         	0.0000242           
0.585600            	0.01071148          	0.0000440           
0.586400            	0.01174783          	0.0000394           
0.587200            	0.01278845          	0.0000421           
0.588000            	0.01372111          	0.0000488           
0.588800            	0.01457148          	0.0000365           
0.589600            	0.01540124          	0.0000336           
0.590400            	0.01610636          	0.0000181           
0.591200            	0.01691138          	0.00000839          
0.592000            	0.01749231          	0.0000389           
0.592800            	0.01797477          	0.0000374           
0.593600            	0.01842850          	0.0000505           
0.594400            	0.01872169          	0.0000586           
0.595200            	0.01910897          	0.0000436           
0.596000            	0.01917810          	0.0000612           
0.596800            	0.01932111          	0.0000372           
0.597600            	0.01919281          	0.0000387           
0.598400            	0.01929839          	0.0000496           
0.599200            	0.01901818          	0.0000191           
0.600000            	0.01875089          	0.0000458           
0.600800            	0.01840175          	0.0000204           
0.601600            	0.01794619          	0.0000420           
0.602400            	0.01744098          	0.000120            
0.603200            	0.01679444          	0.0000487           
0.604000            	0.01612583          	0.0000435           
0.604800            	0.01546568          	0.0000225           
0.605600            	0.01465059          	0.0000466           
0.606400            	0.01390229          	0.0000290           
0.607200            	0.01292802          	0.0000473           
0.608000            	0.01195074          	0.0000441           
0.608800            	0.01090416          	0.0000568           
0.609600            	0.009871360         	0.0000206           
0.610400            	0.008859996         	0.0000257           
0.611200            	0.007821720         	0.0000262           
0.612000            	0.006589977         	0.0000441           
0.612800            	0.005544476         	0.0000430           
0.613600            	0.004438226         	0.0000320           
0.614400            	0.003298956         	0.0000407           
0.615200            	0.002377253         	0.0000570           
0.616000            	0.001173489         	0.0000616           
0.616800            	0.0001591586        	0.0000562           
0.617600            	-0.0008412828       	0.0000608           
0.618400            	-0.001852709        	0.0000326           
0.619200            	-0.002727359        	0.0000960           
0.620000            	-0.003572820        	0.0000239           
0.620800            	-0.004436036        	0.0000297           
0.621600            	-0.005069033        	0.0000583           
0.622400            	-0.005876026        	0.0000598           
0.623200            	-0.006512263        	0.0000672           
0.624000            	-0.007032292        	0.0000508           
0.624800            	-0.007530871        	0.0000341           
0.625600            	-0.008039914        	0.0000611           
0.626400            	-0.008365479        	0.0000207           
0.627200            	-0.008583490        	0.0000506           
0.628000            	-0.008713210        	0.0000461           
0.628800            	-0.008801962        	0.0000372           
0.629600            	-0.008754039        	0.0000552           
0.630400            	-0.008718451        	0.0000521           
0.631200            	-0.008550607        	0.0000464           
0.632000            	-0.008398296        	0.0000429           
0.632800            	-0.007981343        	0.0000182           
0.633600            	-0.007599813        	0.0000298           
0.634400            	-0.007215480        	0.0000433           
0.635200            	-0.006640857        	0.0000469           
0.636000            	-0.006081154        	0.0000181           
0.636800            	-0.005337933        	0.0000278           
0.637600            	-0.004722050        	0.0000207           
0.638400            	-0.003909799        	0.0000239           
0.639200            	-0.003005589        	0.0000479           
0.640000            	-0.002237916        	0.0000179           
0.640800            	-0.001157244        	0.0000200           
0.641600            	-0.0004014225       	0.0000359           
0.642400            	0.0005551675        	0.0000447           
0.643200            	0.001574451         	0.0000556           
0.644000            	0.002623093         	0.0000517           
0.644800            	0.003611515         	0.0000474           
0.645600            	0.004631703         	0.0000141           
0.646400            	0.005551522         	0.0000769           
0.647200            	0.006569950         	0.0000399           
0.648000            	0.007508758         	0.0000420           
0.648800            	0.008568070         	0.0000357           
0.649600            	0.009440919         	0.0000895           
0.650400            	0.01023002          	0.0000398           
0.651200            	0.01121782          	0.0000576           
0.652000            	0.01196423          	0.0000466           
0.652800            	0.01282616          	0.0000496           
0.653600            	0.01343528          	0.0000214           
0.654400            	0.01402953          	0.0000427           
0.655200            	0.01474006          	0.000131            
0.656000            	0.01509817          	0.0000444           
0.656800            	0.01573624          	0.0000367           
0.657600            	0.01605506          	0.0000470           
0.658400            	0.01635800          	0.0000657           
0.659200            	0.01669653          	0.0000493           
0.660000            	0.01681364          	0.000106            
0.660800            	0.01687971          	0.0000448           
0.661600            	0.01681559          	0.0000346           
0.662400            	0.01687569          	0.0000426           
0.663200            	0.01683288          	0.000151            
0.664000            	0.01646849          	0.0000579           
0.664800            	0.01627678          	0.0000267           
0.665600            	0.01592229          	0.0000664           
0.666400            	0.01545718          	0.0000345           
0.667200            	0.01503221          	0.0000801           
0.668000            	0.01442990          	0.00000914          
0.668800            	0.01387737          	0.0000248           
0.669600            	0.01310792          	0.0000407           
0.670400            	0.01248226          	0.0000407           
0.671200            	0.01182386          	0.0000679           
0.672000            	0.01083673          	0.000107            
0.672800            	0.01007665          	0.0000332           
0.673600            	0.009314478         	0.0000541           
0.674400            	0.008412057         	0.0000314           
0.675200            	0.007523953         	0.0000361           
0.676000            	0.006627089         	0.0000618           
0.676800            	0.005644698         	0.0000551           
0.677600            	0.004661685         	0.0000432           
0.678400            	0.003848280         	0.0000324           
0.679200            	0.002978782         	0.0000114           
0.680000            	0.002057001         	0.0000506           
0.680800            	0.001163806         	0.0000426           
0.681600            	0.0003771792        	0.0000287           
0.682400            	-0.0005059584       	0.0000614           
0.683200            	-0.001307809        	0.0000300           
0.684000            	-0.001968894        	0.0000317           
0.684800            	-0.002652249        	0.0000447           
0.685600            	-0.003414009        	0.0000357           
0.686400            	-0.004006944        	0.0000133           
0.687200            	-0.004472194        	0.0000762           
0.688000            	-0.004977671        	0.0000433           
0.688800            	-0.005539619        	0.0000210           
0.689600            	-0.005802390        	0.0000216           
0.690400            	-0.006045679        	0.0000416           
0.691200            	-0.006411223        	0.0000447           
0.692000            	-0.006581735        	0.0000194           
0.692800            	-0.006567105        	0.0000358           
0.693600            	-0.006746760        	0.0000531           
0.694400            	-0.006554475        	0.0000494           
0.695200            	-0.006456585        	0.0000704           
0.696000            	-0.006324069        	0.0000408           
0.696800            	-0.005987256        	0.0000440           
0.697600            	-0.005773346        	0.0000245           
0.698400            	-0.005384085        	0.0000360           
0.699200            	-0.005072987        	0.0000689           
0.700000            	-0.004524169        	0.0000336           
0.700800            	-0.003905839        	0.0000302           
0.701600            	-0.003418922        	0.0000328           
0.702400            	-0.002670200        	0.0000336           
0.703200            	-0.002039839        	0.0000398           
0.704000            	-0.001324908        	0.0000970           
0.704800            	-0.0005941633       	0.0000727           
0.705600            	0.0001637792        	0.0000293           
0.706400            	0.0009733577        	0.0000546           
0.707200            	0.001863877         	0.000122            
0.708000            	0.002697793         	0.0000601           
0.708800            	0.003518570         	0.0000806           
0.709600            	0.004337363         	0.0000297           
0.710400            	0.005139449         	0.0000362           
0.711200            	0.006028848         	0.0000937           
0.712000            	0.006822934         	0.0000554           
0.712800            	0.007573931         	0.0000716           
0.713600            	0.008384365         	0.0000494           
0.714400            	0.009120258         	0.0000182           
0.715200            	0.009907911         	0.0000395           
0.716000            	0.01053406          	0.0000919           
0.716800            	0.01121234          	0.0000622           
0.717600            	0.01176220          	0.0000377           
0.718400            	0.01234428          	0.0000941           
0.719200            	0.01292371          	0.0000731           
0.720000            	0.01332336          	0.0000503           
0.720800            	0.01370955          	0.0000215           
0.721600            	0.01404755          	0.0000291           
0.722400            	0.01442774          	0.0000746           
0.723200            	0.01454071          	0.0000219           
0.724000            	0.01468926          	0.0000614           
0.724800            	0.01484156          	0.0000358           
0.725600            	0.01485837          	0.0000494           
0.726400            	0.01489046          	0.0000341           
0.727200            	0.01480329          	0.0000757           
0.728000            	0.01463875          	0.0000392           
0.728800            	0.01440594          	0.0000407           
0.729600            	0.01406933          	0.0000256           
0.730400            	0.01383899          	0.0000586           
0.731200            	0.01346198          	0.0000393           
0.732000            	0.01295452          	0.0000361           
0.732800            	0.01245396          	0.0000610           
0.733600            	0.01193185          	0.0000333           
0.734400            	0.01144210          	0.0000398           
0.735200            	0.01077513          	0.0000239           
0.736000            	0.01011804          	0.0000290           
0.736800            	0.009423225         	0.0000355           
0.737600            	0.008667143         	0.0000456           
0.738400            	0.007991079         	0.0000472           
0.739200            	0.007354023         	0.0000599           
0.740000            	0.006500970         	0.0000392           
0.740800            	0.005661146         	0.0000629           
0.741600            	0.004979412         	0.0000257           
0.742400            	0.004186757         	0.0000320           
0.743200            	0.003485914         	0.0000844           
0.744000            	0.002724333         	0.0000202           
0.744800            	0.001891077         	0.0000423           
0.745600            	0.001224463         	0.0000170           
0.746400            	0.0005917016        	0.0000396           
0.747200            	-0.00008141827      	0.0000249           
0.748000            	-0.0007119308       	0.0000977           
0.748800            	-0.001371735        	0.0000666           
0.749600            	-0.002015357        	0.0000196           
0.750400            	-0.002409372        	0.0000422           
0.751200            	-0.002999429        	0.0000857           
0.752000            	-0.003314918        	0.0000616           
0.752800            	-0.003725325        	0.0000341           
0.753600            	-0.004022590        	0.0000466           
0.754400            	-0.004242042        	0.0000626           
0.755200            	-0.004479189        	0.0000646           
0.756000            	-0.004734406        	0.0000297           
0.756800            	-0.004733055        	0.0000340           
0.757600            	-0.004872171        	0.0000291           
0.758400            	-0.004732879        	0.0000251           
0.759200            	-0.004665016        	0.0000413           
0.760000            	-0.004525595        	0.0000335           
0.760800            	-0.004353334        	0.0000166           
0.761600            	-0.004185777        	0.0000310           
0.762400            	-0.003891951        	0.0000367           
0.763200            	-0.003486051        	0.0000440           
0.764000            	-0.003137593        	0.0000334           
0.764800            	-0.002618946        	0.0000219           
0.765600            	-0.002304951        	0.0000521           
0.766400            	-0.001708772        	0.0000682           
0.767200            	-0.001096489        	0.0000672           
0.768000            	-0.0004351429       	0.0000631           
0.768800            	0.0001087602        	0.0000593           
0.769600            	0.0007047236        	0.0000214           
0.770400            	0.001334680         	0.0000510           
0.771200            	0.002071227         	0.0000630           
0.772000            	0.002816685         	0.0000507           
0.772800            	0.003507393         	0.000113            
0.773600            	0.004142691         	0.0000439           
0.774400            	0.004822457         	0.0000230           
0.775200            	0.005486111         	0.0000514           
0.776000            	0.006186518         	0.0000429           
0.776800            	0.006947654         	0.0000398           
0.777600            	0.007567146         	0.0000243           
0.778400            	0.008198394         	0.0000913           
0.779200            	0.008804469         	0.0000675           
0.780000            	0.009368769         	0.0000326           
0.780800            	0.009953888         	0.0000285           
0.781600            	0.01040393          	0.0000382           
0.782400            	0.01097487          	0.0000361           
0.783200            	0.01134395          	0.0000271           
0.784000            	0.01179713          	0.0000572           
0.784800            	0.01220413          	0.0000448           
0.785600            	0.01240920          	0.0000488           
0.786400            	0.01276809          	0.0000350           
0.787200            	0.01286614          	0.0000360           
0.788000            	0.01309298          	0.0000302           
0.788800            	0.01321978          	0.0000315           
0.789600            	0.01318703          	0.0000916           
0.790400            	0.01314853          	0.0000351           
0.791200            	0.01324830          	0.0000555           
0.792000            	0.01301081          	0.0000238           
0.792800            	0.01289892          	0.0000310           
0.793600            	0.01261896          	0.0000199           
0.794400            	0.01236891          	0.0000421           
0.795200            	0.01208058          	0.0000353           
0.796000            	0.01171994          	0.0000353           
0.796800            	0.01129138          	0.0000528           
0.797600            	0.01093300          	0.0000262           
0.798400            	0.01038069          	0.0000227           
0.799200            	0.009985742         	0.0000252           
0.800000            	0.009397051         	0.0000704           
0.800800            	0.008876065         	0.0000287           
0.801600            	0.008249302         	0.0000515           
0.802400            	0.007682873         	0.0000402           
0.803200            	0.006994554         	0.0000390           
0.804000            	0.006381587         	0.0000493           
0.804800            	0.005730896         	0.0000222           
0.805600            	0.005188122         	0.0000413           
0.806400            	0.004518713         	0.0000463           
0.807200            	0.003894334         	0.0000224           
0.808000            	0.003206005         	0.0000427           
0.808800            	0.002673914         	0.0000660           
0.809600            	0.001983332         	0.0000303           
0.810400            	0.001460758         	0.0000295           
0.811200            	0.0007625255        	0.0000477           
0.812000            	0.0002319433        	0.0000524           
0.812800            	-0.0001917089       	0.0000528           
0.813600            	-0.0006857600       	0.0000343           
0.814400            	-0.001113784        	0.0000170           
0.815200            	-0.001547887        	0.0000369           
0.816000            	-0.001937393        	0.0000585           
0.816800            	-0.002217809        	0.0000396           
0.817600            	-0.002503059        	0.0000261           
0.818400            	-0.002781316        	0.0000359           
0.819200            	-0.002908693        	0.0000308           
0.820000            	-0.003112011        	0.0000571           
0.820800            	-0.003189782        	0.0000378           
0.821600            	-0.003229140        	0.0000363           
0.822400            	-0.003314489        	0.0000378           
0.823200            	-0.003191996        	0.000108            
0.824000            	-0.003103388        	0.0000286           
0.824800            	-0.002926365        	0.0000264           
0.825600            	-0.002856442        	0.0000383           
0.826400            	-0.002592268        	0.0000337           
0.827200            	-0.002381689        	0.0000395           
0.828000            	-0.001969066        	0.0000248           
0.828800            	-0.001567894        	0.0000487           
0.829600            	-0.001187639        	0.0000242           
0.830400            	-0.0009084096       	0.0000696           
0.831200            	-0.0003252061       	0.000115            
0.832000            	0.0001398193        	0.0000478           
0.832800            	0.0005854353        	0.0000622           
0.833600            	0.001249225         	0.0000280           
0.834400            	0.001725269         	0.0000339           
0.835200            	0.002179871         	0.0000558           
0.836000            	0.002813462         	0.0000669           
0.836800            	0.003424184         	0.0000523           
0.837600            	0.004010372         	0.0000544           
0.838400            	0.004700956         	0.0000296           
0.839200            	0.005212221         	0.0000874           
0.840000            	0.005769651         	0.0000482           
0.840800            	0.006313494         	0.0000395           
0.841600            	0.006949267         	0.0000240           
0.842400            	0.007581893         	0.0000699           
0.843200            	0.007893207         	0.0000374           
0.844000            	0.008430153         	0.000142            
0.844800            	0.008901758         	0.0000425           
0.845600            	0.009376971         	0.0000752           
0.846400            	0.009799341         	0.0000316           
0.847200            	0.01019902          	0.0000376           
0.848000            	0.01053494          	0.0000750           
0.848800            	0.01080674          	0.0000676           
0.849600            	0.01110993          	0.0000203           
0.850400            	0.01126785          	0.0000874           
0.851200            	0.01154684          	0.0000425           
0.852000            	0.01157310          	0.0000450           
0.852800            	0.01178850          	0.0000300           
0.853600            	0.01176482          	0.0000213           
0.854400            	0.01186379          	0.0000298           
0.855200            	0.01180755          	0.0000471           
0.856000            	0.01167852          	0.0000245           
0.856800            	0.01154727          	0.0000604           
0.857600            	0.01140695          	0.0000326           
0.858400            	0.01120576          	0.0000201           
0.859200            	0.01091411          	0.0000333           
0.860000            	0.01057270          	0.0000321           
0.860800            	0.01033079          	0.0000827           
0.861600            	0.009956513         	0.0000478           
0.862400            	0.009717073         	0.0000603           
0.863200            	0.009114671         	0.0000336           
0.864000            	0.008780903         	0.0000327           
0.864800            	0.008228733         	0.0000335           
0.865600            	0.007880623         	0.0000708           
0.866400            	0.007409417         	0.0000470           
0.867200            	0.006810463         	0.0000528           
0.868000            	0.006251777         	0.0000596           
0.868800            	0.005675199         	0.0000515           
0.869600            	0.005192748         	0.0000397           
0.870400            	0.004802427         	0.0000351           
0.871200            	0.004166848         	0.0000261           
0.872000            	0.003623321         	0.0000396           
0.872800            	0.003004447         	0.00000879          
0.873600            	0.002570295         	0.0000428           
0.874400            	0.002056934         	0.0000215           
0.875200            	0.001601271         	0.0000182           
0.876000            	0.001161635         	0.0000445           
0.876800            	0.0007430586        	0.0000223           
0.877600            	0.0002600888        	0.0000409           
0.878400            	-0.00005712594      	0.0000471           
0.879200            	-0.0004840921       	0.0000680           
0.880000            	-0.0008046218       	0.0000748           
0.880800            	-0.0009635380       	0.0000532           
0.881600            	-0.001369163        	0.0000273           
0.882400            	-0.001566988        	0.0000599           
0.883200            	-0.001716928        	0.0000446           
0.884000            	-0.001796293        	0.0000137           
0.884800            	-0.001954912        	0.0000374           
0.885600            	-0.001890567        	0.0000361           
0.886400            	-0.001995284        	0.0000923           
0.887200            	-0.001990587        	0.0000234           
0.888000            	-0.001844222        	0.0000968           
0.888800            	-0.001749010        	0.0000305           
0.889600            	-0.001704699        	0.0000525           
0.890400            	-0.001448524        	0.0000298           
0.891200            	-0.001252483        	0.0000567           
0.892000            	-0.0009425110       	0.0000357           
0.892800            	-0.0007046832       	0.0000660           
0.893600            	-0.0002881313       	0.0000423           
0.894400            	0.00003254967       	0.0000195           
0.895200            	0.0003353290        	0.0000512           
0.896000            	0.0007777503        	0.0000523           
0.896800            	0.001208843         	0.0000590           
0.897600            	0.001547323         	0.0000460           
0.898400            	0.002077495         	0.0000495           
0.899200            	0.002601115         	0.0000785           
0.900000            	0.003087544         	0.0000439           
0.900800            	0.003455468         	0.0000409           
0.901600            	0.003998146         	0.0000304           
0.902400            	0.004416050         	0.0000500           
0.903200            	0.004900951         	0.0000800           
0.904000            	0.005446864         	0.0000500           
0.904800            	0.005994099         	0.0000577           
0.905600            	0.006288232         	0.0000421           
0.906400            	0.006892145         	0.0000297           
0.907200            	0.007318970         	0.0000369           
0.908000            	0.007738365         	0.0000380           
0.908800            	0.008118768         	0.0000419           
0.909600            	0.008469535         	0.0000463           
0.910400            	0.008773782         	0.0000397           
0.911200            	0.009223171         	0.0000326           
0.912000            	0.009496811         	0.0000512           
0.912800            	0.009847320         	0.0000390           
0.913600            	0.009852934         	0.0000491           
0.914400            	0.01018083          	0.0000210           
0.915200            	0.01033972          	0.0000861           
0.916000            	0.01045213          	0.0000543           
0.916800            	0.01059758          	0.0000534           
0.917600            	0.01066005          	0.0000303           
0.918400            	0.01061884          	0.0000399           
0.919200            	0.01053928          	0.0000645           
0.920000            	0.01052094          	0.0000450           
0.920800            	0.01044005          	0.0000596           
0.921600            	0.01024306          	0.0000182           
0.922400            	0.01024564          	0.0000387           
0.923200            	0.01004857          	0.0000495           
0.924000            	0.009678457         	0.000119            
0.924800            	0.009443015         	0.0000416           
0.925600            	0.009238889         	0.0000166           
0.926400            	0.008895738         	0.0000388           
0.927200            	0.008595316         	0.0000212           
0.928000            	0.008174162         	0.0000685           
0.928800            	0.007716723         	0.0000339           
0.929600            	0.007464952         	0.0000133           
0.930400            	0.007114657         	0.0000694           
0.931200            	0.006632306         	0.0000294           
0.932000            	0.006174853         	0.0000402           
0.932800            	0.005763429         	0.0000566           
0.933600            	0.005245597         	0.0000326           
0.934400            	0.004778273         	0.0000524           
0.935200            	0.004318562         	0.0000365           
0.936000            	0.003836606         	0.0000677           
0.936800            	0.003527262         	0.0000611           
0.937600            	0.003024671         	0.0000199           
0.938400            	0.002601243         	0.0000461           
0.939200            	0.002214474         	0.0000396           
0.940000            	0.001835762         	0.0000590           
0.940800            	0.001459467         	0.0000202           
0.941600            	0.001126153         	0.0000475           
0.942400            	0.0007025101        	0.0000374           
0.943200            	0.0003688935        	0.0000727           
0.944000            	0.0001490563        	0.0000568           
0.944800            	-0.00002472889      	0.0000158           
0.945600            	-0.0002706293       	0.0000318           
0.946400            	-0.0004268335       	0.0000410           
0.947200            	-0.0005023731       	0.0000974           
0.948000            	-0.0007470375       	0.0000489           
0.948800            	-0.0007893305       	0.0000481           
0.949600            	-0.0008234413       	0.0000741           
0.950400            	-0.0009125783       	0.0000362           
0.951200            	-0.0009233565       	0.0000218           
0.952000            	-0.0008546738       	0.0000720           
0.952800            	-0.0007868195       	0.0000282           
0.953600            	-0.0005138300       	0.0000471           
0.954400            	-0.0004833672       	0.0000453           
0.955200            	-0.0004427895       	0.0000381           
0.956000            	-0.0001260742       	0.0000321           
0.956800            	0.00008207468       	0.0000587           
0.957600            	0.0004365019        	0.0000864           
0.958400            	0.0006540593        	0.0000461           
0.959200            	0.0008571195        	0.0000482           
0.960000            	0.001283589         	0.0000306           
0.960800            	0.001615846         	0.0000577           
0.961600            	0.001985015         	0.0000975           
0.962400            	0.002397974         	0.0000200           
0.963200            	0.002723344         	0.0000353           
0.964000            	0.003170599         	0.0000452           
0.964800            	0.003519644         	0.0000317           
0.965600            	0.003934207         	0.0000577           
0.966400            	0.004365411         	0.0000281           
0.967200            	0.004714175         	0.0000379           
0.968000            	0.005241582         	0.0000501           
0.968800            	0.005602730         	0.0000363           
0.969600            	0.006074045         	0.0000385           
0.970400            	0.006368056         	0.0000686           
0.971200            	0.006703421         	0.0000261           
0.972000            	0.007120873         	0.0000571           
0.972800            	0.007449254         	0.0000218           
0.973600            	0.007799672         	0.0000531           
0.974400            	0.008038191         	0.0000439           
0.975200            	0.008349709         	0.0000647           
0.976000            	0.008484688         	0.0000294           
0.976800            	0.008865527         	0.0000144           
0.977600            	0.009115148         	0.0000776           
0.978400            	0.009255236         	0.0000247           
0.979200            	0.009360524         	0.0000734           
0.980000            	0.009470801         	0.0000266           
0.980800            	0.009484175         	0.0000435           
0.981600            	0.009722476         	0.0000247           
0.982400            	0.009707769         	0.0000283           
0.983200            	0.009557711         	0.0000406           
0.984000            	0.009522963         	0.0000383           
0.984800            	0.009537869         	0.0000689           
0.985600            	0.009499448         	0.0000327           
0.986400            	0.009350761         	0.0000345           
0.987200            	0.009144019         	0.0000552           
0.988000            	0.008934507         	0.0000630           
0.988800            	0.008753533         	0.0000539           
0.989600            	0.008567572         	0.0000342           
0.990400            	0.008312943         	0.0000551           
0.991200            	0.008053414         	0.0000454           
0.992000            	0.007717639         	0.0000318           
0.992800            	0.007388139         	0.0000369           
0.993600            	0.007159517         	0.000120            
0.994400            	0.006782402         	0.0000571           
0.995200            	0.006387037         	0.0000680           
0.996000            	0.006035343         	0.0000655           
0.996800            	0.005606932         	0.0000214           
0.997600            	0.005197450         	0.0000249           
0.998400            	0.004929870         	0.0000319           
0.999200            	0.004500259         	0.0000613           
1.000000            	0.004187387         	0.0000221           
1.000800            	0.003821999         	0.0000307           
1.001600            	0.003404000         	0.0000464           
1.002400            	0.003035438         	0.0000287           
1.003200            	0.002700291         	0.0000260           
1.004000            	0.002354699         	0.0000864           
1.004800            	0.002130887         	0.0000311           
1.005600            	0.001839852         	0.0000679           
1.006400            	0.001418912         	0.0000536           
1.007200            	0.001277717         	0.0000250           
1.008000            	0.0009937440        	0.0000592           
1.008800            	0.0007774012        	0.0000297           
1.009600            	0.0006567701        	0.0000214           
1.010400            	0.0004918948        	0.0000330           
1.011200            	0.0001051309        	0.0000616           
1.012000            	0.00003567497       	0.0000850           
1.012800            	0.0001153925        	0.0000281           
1.013600            	0.00003555031       	0.0000282           
1.014400            	-0.00002418447      	0.0000551           
1.015200            	0.00001802245       	0.0000261           
1.016000            	0.000001403951      	0.0000617           
1.016800            	0.0001501768        	0.0000429           
1.017600            	0.0001873637        	0.0000486           
1.018400            	0.0003469785        	0.0000307           
1.019200            	0.0003587183        	0.0000167           
1.020000            	0.0005997867        	0.0000794           
1.020800            	0.0007452772        	0.0000555           
1.021600            	0.0009450701        	0.0000564           
1.022400            	0.001286179         	0.0000458           
1.023200            	0.001395682         	0.0000464           
1.024000            	0.001744601         	0.0000472           
1.024800            	0.002079688         	0.0000606           
1.025600            	0.002255606         	0.0000326           
1.026400            	0.002619345         	0.0000360           
1.027200            	0.002957126         	0.0000485           
1.028000            	0.003294234         	0.0000498           
1.028800            	0.003659000         	0.0000386           
1.029600            	0.003899417         	0.0000575           
1.030400            	0.004233023         	0.0000486           
1.031200            	0.004691627         	0.0000846           
1.032000            	0.004974890         	0.0000503           
1.032800            	0.005302910         	0.0000689           
1.033600            	0.005694444         	0.0000293           
1.034400            	0.005928258         	0.0000827           
1.035200            	0.006281581         	0.0000371           
1.036000            	0.006646455         	0.0000401           
1.036800            	0.006932571         	0.0000469           
1.037600            	0.007155029         	0.0000248           
1.038400            	0.007462324         	0.0000531           
1.039200            	0.007671198         	0.0000982           
1.040000            	0.007901447         	0.0000204           
1.040800            	0.008100453         	0.0000272           
1.041600            	0.008299327         	0.0000991           
1.042400            	0.008391682         	0.0000332           
1.043200            	0.008483773         	0.0000635           
1.044000            	0.008695848         	0.0000249           
1.044800            	0.008707289         	0.0000538           
1.045600            	0.008743120         	0.0000713           
1.046400            	0.008836223         	0.0000267           
1.047200            	0.008787737         	0.0000455           
1.048000            	0.008714966         	0.0000816           
1.048800            	0.008726378         	0.0000440           
1.049600            	0.008591296         	0.0000449           
1.050400            	0.008593620         	0.0000672           
1.051200            	0.008544500         	0.0000224           
1.052000            	0.008301044         	0.0000170           
1.052800            	0.008099209         	0.0000207           
1.053600            	0.007904046         	0.0000684           
1.054400            	0.007846142         	0.0000350           
1.055200            	0.007571505         	0.0000511           
1.056000            	0.007343221         	0.0000216           
1.056800            	0.007050154         	0.0000419           
1.057600            	0.006665476         	0.0000458           
1.058400            	0.006519491         	0.0000645           
1.059200            	0.006210708         	0.0000656           
1.060000            	0.005893934         	0.0000497           
1.060800            	0.005608232         	0.0000176           
1.061600            	0.005276475         	0.0000200           
1.062400            	0.004933844         	0.0000695           
1.063200            	0.004527160         	0.0000223           
1.064000            	0.004295979         	0.0000472           
1.064800            	0.003920791         	0.0000676           
1.065600            	0.003657231         	0.0000359           
1.066400            	0.003377027         	0.0000894           
1.067200            	0.003094196         	0.0000207           
1.068000            	0.002820041         	0.0000545           
1.068800            	0.002562945         	0.0000409           
1.069600            	0.002323244         	0.0000152           
1.070400            	0.002099417         	0.0000189           
1.071200            	0.001794491         	0.0000201           
1.072000            	0.001648393         	0.0000576           
1.072800            	0.001454673         	0.0000347           
1.073600            	0.001187686         	0.0000333           
1.074400            	0.001192638         	0.0000181           
1.075200            	0.0009911811        	0.0000470           
1.076000            	0.0008819269        	0.0000379           
1.076800            	0.0008260484        	0.0000558           
